name,birthcity,countryName,birthyear,gender,occupation,industry,domain,TotalPageViews,StdDevPageViews,PageViewsEnglish,AverageViews
Sylvain Wiltord,Neuilly-sur-Marne,FRANCE,1974,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1656160,6859.999652,636249,51755
Peter Greenaway,Newport,UNITED KINGDOM,1942,Male,FILM DIRECTOR,FILM AND THEATRE,ARTS,1653666,3600.633921,714595,63602.53846
Youssou N'Dour,Dakar,SENEGAL,1959,Male,SINGER,MUSIC,ARTS,1652130,11125.92846,640507,55071
?ukasz Fabia?ski,Kostrzyn nad Odr?,POLAND,1985,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1651951,9321.706084,740525,42357.71795
Aleksander Kwa?niewski,Bia?ogard,POLAND,1954,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,1649906,10851.03664,250382,32998.12
Joseph Barbera,New York,United States,1911,Male,COMIC ARTIST,DESIGN,ARTS,1649172,8897.582554,1011334,41229.3
Jóhanna Sigurðardóttir,Reykjavik,ICELAND,1942,Female,POLITICIAN,GOVERNMENT,INSTITUTIONS,1648442,35966.17824,892025,28421.41379
Ryutaro Hashimoto,Soja,JAPAN,1937,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,1648256,5740.96555,124733,56836.41379
Christophe Lemaître,Annecy,FRANCE,1990,Male,ATHLETE,INDIVIDUAL SPORTS,SPORTS,1648246,42093.78214,567594,56836.06897
Nick Heidfeld,Mönchengladbach,GERMANY,1977,Male,RACECAR DRIVER,INDIVIDUAL SPORTS,SPORTS,1647938,8956.840449,552521,39236.61905
Vincente Minnelli,Chicago,UNITED STATES,1903,Male,FILM DIRECTOR,FILM AND THEATRE,ARTS,1647545,6421.131189,1055144,61020.18519
Yusuf al-Qaradawi,Saft Turab,EGYPT,1926,Male,RELIGIOUS FIGURE,RELIGION,INSTITUTIONS,1647162,14044.90584,736903,58827.21429
Laurent Fabius,Paris,France,1946,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,1647097,26892.30971,260156,48444.02941
Emerson Ferreira da Rosa,Pelotas,BRAZIL,1976,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1646716,5061.113203,463774,47049.02857
Peter Shilton,Leicester,UNITED KINGDOM,1949,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1644872,8461.473982,1003519,53060.3871
Andrés Guardado,Guadalajara,MEXICO,1986,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1643280,11436.26251,847652,56664.82759
Yakubu Aiyegbeni,Benin City,Nigeria,1982,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1643003,13005.81046,1167815,46942.94286
Gökhan ?nler,Olten,SWITZERLAND,1984,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1641879,17572.74061,572286,63149.19231
Jens Stoltenberg,Oslo,NORWAY,1959,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,1639973,24902.92379,694874,27796.15254
Jon Dahl Tomasson,Copenhagen,DENMARK,1976,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1638631,13453.66644,544274,48195.02941
Stefan Effenberg,Hamburg,GERMANY,1968,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1638620,8079.271066,412713,58522.14286
George F. Kennan,Milwaukee,UNITED STATES,1904,Male,DIPLOMAT,GOVERNMENT,INSTITUTIONS,1637817,8104.246353,1210322,54593.9
Éver Banega,Rosario,Argentina,1988,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1637226,10693.51926,742717,62970.23077
Leopold III of Belgium,Brussels,BELGIUM,1901,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,1636984,12121.75086,626079,38069.39535
Givanildo Vieira de Souza,Campina Grande,BRAZIL,1986,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1636391,28344.68454,15383,48129.14706
Santiago Cañizares,Madrid,SPAIN,1969,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1636046,12307.73648,503844,54534.86667
Alain Robert,Digoin,France,1962,Male,MOUNTAINEER,INDIVIDUAL SPORTS,SPORTS,1634831,9191.090518,1134128,62878.11538
Simone Pepe,Albano Laziale,ITALY,1983,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1633543,18999.40113,512811,48045.38235
Alan Parker,Islington,UNITED KINGDOM,1944,Male,FILM DIRECTOR,FILM AND THEATRE,ARTS,1632885,8781.50047,668167,54429.5
Giuseppe Tornatore,Bagheria,ITALY,1956,Male,FILM DIRECTOR,FILM AND THEATRE,ARTS,1631335,13149.20631,338200,45314.86111
Viktor Orbán,Székesfehérvár,HUNGARY,1963,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,1629634,18965.11091,416633,36214.08889
Dr. Alban,Adamawa State,Nigeria,1957,Male,MUSICIAN,MUSIC,ARTS,1629226,5133.618226,529553,56180.2069
Scott Parker,Lambeth,UNITED KINGDOM,1980,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1628403,28828.44213,1109813,46525.8
Alessandro Baricco,Turin,ITALY,1958,Male,WRITER,LANGUAGE,HUMANITIES,1628338,5733.966343,189933,56149.58621
Brian Mulroney,Baie-Comeau,CANADA,1939,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,1627683,5956.580251,1314105,47873.02941
Shamil Basayev,Chechnya,Russia,1965,Male,EXTREMIST,OUTLAWS,PUBLIC FIGURE,1627395,7617.778858,714318,40684.875
Liv Ullmann,Tokyo,JAPAN,1938,Female,ACTOR,FILM AND THEATRE,ARTS,1626800,7590.060327,797952,41712.82051
Mario Yepes,Cali,COLOMBIA,1976,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1626640,16040.51925,613338,62563.07692
Bill Shankly,Glenbuck,UNITED KINGDOM,1913,Male,COACH,TEAM SPORTS,SPORTS,1626314,9524.235386,1204904,50822.3125
Richard Holbrooke,New York,UNITED STATES,1941,Male,DIPLOMAT,GOVERNMENT,INSTITUTIONS,1625797,59954.05885,1321524,39653.58537
Wolfgang Petersen,Emden,Germany,1941,Male,FILM DIRECTOR,FILM AND THEATRE,ARTS,1623170,5203.895533,707243,54105.66667
Elena Paparizou,Borås,Sweden,1982,Female,SINGER,MUSIC,ARTS,1621827,6111.016781,715970,37716.90698
Zoran Toši?,Zrenjanin,SERBIA,1987,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1621168,20039.94105,1048041,55902.34483
Anouk Aimée,Paris,FRANCE,1932,Female,ACTOR,FILM AND THEATRE,ARTS,1621126,9781.151158,687537,49125.0303
Anders Lindegaard,Dyrup,Denmark,1984,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1621007,25421.83936,1082784,52290.54839
Mikael Silvestre,Chambray-lès-Tours,France,1977,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1620754,12845.2723,919611,46307.25714
Jeronimo Cacau,Santo André,BRAZIL,1981,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1618275,30834.25782,566868,47596.32353
Hans-Georg Gadamer,Marburg,GERMANY,1900,Male,PHILOSOPHER,PHILOSOPHY,HUMANITIES,1617651,5080.421301,406096,38515.5
Alou Diarra,Villepinte,FRANCE,1981,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1616919,17174.9157,667035,53897.3
Jochen Rindt,Mainz,Germany,1942,Male,RACECAR DRIVER,INDIVIDUAL SPORTS,SPORTS,1616073,13168.18144,477670,55726.65517
Franz Josef Strauß,Munich,GERMANY,1915,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,1615184,10244.62728,129169,62122.46154
José Sarney,Pinheiro,BRAZIL,1930,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,1611679,11339.61864,188187,51989.64516
René Adler,Leipzig,Germany,1985,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1611031,8394.271922,548675,48819.12121
Chris Hoy,Edinburgh,UNITED KINGDOM,1976,Male,ATHLETE,INDIVIDUAL SPORTS,SPORTS,1609547,52010.58651,1376009,61905.65385
Alla Pugacheva,Moscow,Russia,1949,Female,SINGER,MUSIC,ARTS,1608901,8561.720052,668992,25139.07813
Giancarlo Fisichella,Rome,ITALY,1973,Male,RACECAR DRIVER,INDIVIDUAL SPORTS,SPORTS,1607839,11949.73663,564790,36541.79545
Stephen Ireland,Cork,Ireland,1986,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1607785,14165.48962,1131889,61837.88462
Larry Sanger,Bellevue,United States,1968,Male,INVENTOR,INVENTION,SCIENCE & TECHNOLOGY,1604366,10836.84717,876288,33424.29167
Martin O'Neill,Kilrea,UNITED KINGDOM,1952,Male,COACH,TEAM SPORTS,SPORTS,1603951,15818.50836,1312255,61690.42308
Camilo Cienfuegos,Havana,CUBA,1932,Male,SOCIAL ACTIVIST,ACTIVISM,PUBLIC FIGURE,1603385,6888.12428,445330,51722.09677
Fabricio Coloccini,Córdoba,ARGENTINA,1982,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1602331,11200.53351,810477,47127.38235
James L. Brooks,New York,UNITED STATES,1940,Male,FILM DIRECTOR,FILM AND THEATRE,ARTS,1601630,5650.081974,1053682,57201.07143
Keke Rosberg,Solna Municipality,Sweden,1948,Male,RACECAR DRIVER,INDIVIDUAL SPORTS,SPORTS,1597060,17031.79976,504592,51518.06452
Thomas Sankara,Yako,BURKINA FASO,1949,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,1595858,11306.24628,561883,40919.4359
Jean Chrétien,Shawinigan,CANADA,1934,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,1595816,5478.659745,1259879,40918.35897
Will Eisner,New York,UNITED STATES,1917,Male,COMIC ARTIST,DESIGN,ARTS,1595348,58466.93466,1053511,61359.53846
Mame Biram Diouf,Dakar,SENEGAL,1987,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1594580,21775.90389,1110275,61330
Edward Witten,Baltimore,UNITED STATES,1951,Male,PHYSICIST,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,1592198,4359.826243,966479,44227.72222
Ramon Magsaysay,Iba,Philippines,1907,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,1592134,13419.44495,965873,56861.92857
Jonny Buckland,London,UNITED KINGDOM,1977,Male,MUSICIAN,MUSIC,ARTS,1591526,9652.754771,1127005,54880.2069
Heikki Kovalainen,Suomussalmi,FINLAND,1981,Male,RACECAR DRIVER,INDIVIDUAL SPORTS,SPORTS,1590543,9006.500253,619390,36148.70455
Míchel Salgado,As Neves,Spain,1975,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1590140,12481.59294,649879,48186.06061
Peter Graves,Minneapolis,UNITED STATES,1926,Male,ACTOR,FILM AND THEATRE,ARTS,1589381,23442.42817,860685,56763.60714
Daniel Jarque,Barcelona,SPAIN,1983,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1589244,53723.02195,640441,49663.875
Craig Venter,Salt Lake City,UNITED STATES,1946,Male,BIOLOGIST,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,1588075,14613.16997,1093380,58817.59259
Paul Celan,Chernivtsi,Ukraine,1920,Male,WRITER,LANGUAGE,HUMANITIES,1587823,4117.791733,375005,42914.13514
Arrigo Sacchi,Fusignano,ITALY,1946,Male,COACH,TEAM SPORTS,SPORTS,1585517,9979.461549,380980,54673
Denis Law,Aberdeen,UNITED KINGDOM,1940,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1585131,4742.061613,887559,48034.27273
Chun Doo-hwan,Hapcheon,South Korea,1931,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,1584925,10554.97077,366806,36021.02273
Sam J. Jones,Chicago,UNITED STATES,1954,Male,ACTOR,FILM AND THEATRE,ARTS,1584748,28055.06603,1288600,60951.84615
Oriol Romeu,Ulldecona,SPAIN,1991,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1584698,30656.82063,885671,52823.26667
Shirin Ebadi,Hamadan,Iran,1947,Female,SOCIAL ACTIVIST,ACTIVISM,PUBLIC FIGURE,1583469,5304.38448,667794,28276.23214
Francesco Cossiga,Sassari,ITALY,1928,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,1581894,33332.55779,203469,32283.55102
Semih ?entürk,?zmir,Turkey,1983,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1581283,18597.61892,307969,43924.52778
Andoni Zubizarreta,Vitoria-Gasteiz,SPAIN,1961,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1579460,8725.873119,472921,46454.70588
Seydou Keita,Bamako,MALI,1980,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1579294,10754.08045,73124,40494.71795
Ken Wilber,Oklahoma City,UNITED STATES,1949,Male,WRITER,LANGUAGE,HUMANITIES,1578079,2769.650562,841815,60695.34615
Ian Anderson,Dunfermline,UNITED KINGDOM,1947,Male,MUSICIAN,MUSIC,ARTS,1577388,11546.13351,561515,60668.76923
Michael Cimino,New York,UNITED STATES,1939,Male,FILM DIRECTOR,FILM AND THEATRE,ARTS,1576296,6164.078597,803546,60626.76923
James Newton Howard,Los Angeles,UNITED STATES,1951,Male,COMPOSER,MUSIC,ARTS,1574323,6563.886591,940186,56225.82143
Rigobert Song,Cameroon,Cameroon,1976,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1574027,11378.92309,630954,60539.5
Ryszard Kapu?ci?ski,Pinsk,Belarus,1932,Male,WRITER,LANGUAGE,HUMANITIES,1573377,6060.514511,313925,46275.79412
Ruslana,Lviv,Ukraine,1973,Female,SINGER,MUSIC,ARTS,1573015,10326.92869,513258,28089.55357
Hicham El Guerrouj,Berkane,MOROCCO,1974,Male,ATHLETE,INDIVIDUAL SPORTS,SPORTS,1572251,13662.02856,724999,49132.84375
Wes Montgomery,Indianapolis,UNITED STATES,1923,Male,MUSICIAN,MUSIC,ARTS,1572232,8750.724317,1019257,58230.81481
Meles Zenawi,Adwa,ETHIOPIA,1955,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,1571801,38685.44081,1097876,30226.94231
Just Fontaine,Marrakesh,MOROCCO,1933,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1571597,10430.01352,502967,41357.81579
Emmanuel Frimpong,Kumasi,GHANA,1992,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1569708,27110.44621,1234908,60373.38462
Tomáš Ujfaluši,Rýma?ov,Czech Republic,1978,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1569543,17085.81373,417402,50630.41935
Alfredo Stroessner,Encarnación,PARAGUAY,1912,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,1568603,6459.453263,480707,37347.69048
Patrick Moore,Pinner,UNITED KINGDOM,1923,Male,ASTRONOMER,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,1568030,50150.33531,1433302,60308.84615
Anton Ferdinand,Peckham,United Kingdom,1985,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1567015,13836.33757,916756,60269.80769
William Westmoreland,Saxon,United States,1914,Male,MILITARY PERSONNEL,MILITARY,INSTITUTIONS,1565263,6135.282477,1076439,57972.7037
Ross Brawn,Ashton-under-Lyne,UNITED KINGDOM,1954,Male,ENGINEER,ENGINEERING,SCIENCE & TECHNOLOGY,1564881,29105.60067,735717,60187.73077
Wynton Marsalis,New Orleans,UNITED STATES,1961,Male,MUSICIAN,MUSIC,ARTS,1564193,4843.245741,1076248,50457.83871
André Previn,Berlin,Germany,1929,Male,MUSICIAN,MUSIC,ARTS,1563274,7302.549523,1041729,60125.92308
Sokratis Papastathopoulos,Kalamata,Greece,1988,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1563136,22618.12486,719672,42246.91892
Rubén De la Red,Móstoles,SPAIN,1985,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1563079,14775.42111,660797,55824.25
Bryan Robson,Chester-le-Street,UNITED KINGDOM,1957,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1562688,7359.550888,1099083,55810.28571
Violetta Villas,Verviers,BELGIUM,1938,Female,SINGER,MUSIC,ARTS,1562094,49493.05017,112179,47336.18182
Massimo Oddo,Città Sant'Angelo,ITALY,1976,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1560726,8090.782234,464562,42181.78378
Anthony Giddens,London,United Kingdom,1938,Male,SOCIOLOGIST,SOCIAL SCIENCES,SCIENCE & TECHNOLOGY,1560236,5733.008111,6568,48757.375
Emanuele Giaccherini,Talla,ITALY,1985,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1560179,35648.25313,521121,60006.88462
Éric Rohmer,Tulle,FRANCE,1920,Male,FILM DIRECTOR,FILM AND THEATRE,ARTS,1556237,22293.33949,471758,45771.67647
Shohreh Aghdashloo,Tehran,Iran,1952,Female,ACTOR,FILM AND THEATRE,ARTS,1555562,7577.283713,1126815,59829.30769
Sir Stanley Matthews,Stoke-on-Trent,UNITED KINGDOM,1915,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1555463,6202.450553,817033,45748.91176
Avraham Grant,Petah Tikva,Israel,1955,Male,COACH,TEAM SPORTS,SPORTS,1554752,14676.42696,998225,53612.13793
Danny Aiello,New York,UNITED STATES,1933,Male,ACTOR,FILM AND THEATRE,ARTS,1553799,5489.324351,1020868,59761.5
Mauricio Isla,Buin,CHILE,1988,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1553773,28567.5279,509698,53578.37931
Stephanie Rice,Brisbane,AUSTRALIA,1988,Female,SWIMMER,INDIVIDUAL SPORTS,SPORTS,1552820,46288.98877,1312471,50090.96774
Euzebiusz Smolarek,?ód?,Poland,1981,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1551461,13857.79268,354815,51715.36667
Freeman Dyson,Crowthorne,UNITED KINGDOM,1923,Male,PHYSICIST,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,1550954,4136.146935,1139899,45616.29412
Jean-Paul Gaultier,Arcueil,FRANCE,1952,Male,FASHION DESIGNER,DESIGN,ARTS,1550717,13446.34769,562915,50023.12903
José Antonio Primo de Rivera,Madrid,SPAIN,1903,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,1549958,7314.490201,268331,53446.82759
Mark Schwarzer,Sydney,AUSTRALIA,1972,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1549018,19415.2479,960253,45559.35294
Peter Mandelson,Hampstead Garden Suburb,UNITED KINGDOM,1953,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,1548546,15371.85435,1328431,59559.46154
Nanni Moretti,Bruneck,ITALY,1953,Male,FILM DIRECTOR,FILM AND THEATRE,ARTS,1546614,10886.197,228962,57282
Wole Soyinka,Abeokuta,Nigeria,1934,Male,WRITER,LANGUAGE,HUMANITIES,1546113,6248.241959,1000147,25346.11475
James Baldwin,New York,UNITED STATES,1924,Male,WRITER,LANGUAGE,HUMANITIES,1545583,13169.59798,1200271,51519.43333
Jérémy Menez,Longjumeau,FRANCE,1987,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1545568,29807.16776,499017,48299
Chris Diamantopoulos,Toronto,CANADA,1975,Male,ACTOR,FILM AND THEATRE,ARTS,1542366,24093.69629,1406380,59321.76923
Anatoliy Tymoschuk,Lutsk,UKRAINE,1979,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1541927,20357.29368,588259,39536.58974
Ern? Rubik,Budapest,HUNGARY,1944,Male,INVENTOR,INVENTION,SCIENCE & TECHNOLOGY,1540994,4533.832983,711697,37585.21951
Kevin Großkreutz,Dortmund,GERMANY,1988,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1540349,22283.72728,489718,59244.19231
Sergio Romero,Bernardo de Irigoyen,Argentina,1987,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1539284,30754.84349,494900,54974.42857
Hanna Reitsch,Jelenia Góra,POLAND,1912,Female,PILOT,MILITARY,INSTITUTIONS,1538815,5356.496318,667263,54957.67857
Will Sasso,Vancouver,Canada,1975,Male,ACTOR,FILM AND THEATRE,ARTS,1538717,17163.32449,1451882,59181.42308
Vladimir Kramnik,Tuapse,Russia,1975,Male,WRITER,LANGUAGE,HUMANITIES,1538006,9203.021259,803520,30156.98039
Sébastien Squillaci,Toulon,FRANCE,1980,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1537059,22857.01591,817557,46577.54545
Maniche,Lisbon,PORTUGAL,1977,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1536724,8378.586087,617782,52990.48276
Solomon Burke,Philadelphia,UNITED STATES,1940,Male,SINGER,MUSIC,ARTS,1534924,43044.17085,937220,52928.41379
Henrique Capriles Radonski,Caracas,VENEZUELA,1972,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,1534817,52102.17716,433731,39354.28205
Mahesh Bhupathi,Chennai,India,1974,Male,TENNIS PLAYER,INDIVIDUAL SPORTS,SPORTS,1534468,17681.7154,1303607,52912.68966
Jonathan Demme,Long Island (ex Queens & Brooklyn),UNITED STATES,1944,Male,FILM DIRECTOR,FILM AND THEATRE,ARTS,1534128,4701.882941,929805,45121.41176
Jordan Rudess,New York,UNITED STATES,1956,Male,MUSICIAN,MUSIC,ARTS,1532428,2982.350863,878267,56756.59259
Marshall Allman,Austin,UNITED STATES,1984,Male,ACTOR,FILM AND THEATRE,ARTS,1532300,8888.930422,886647,58934.61538
Romain Grosjean,Geneva,SWITZERLAND,1986,Male,RACECAR DRIVER,INDIVIDUAL SPORTS,SPORTS,1531811,23750.99027,536009,51060.36667
Norman Finkelstein,New York,UNITED STATES,1953,Male,POLITICAL SCIENTIST,SOCIAL SCIENCES,SCIENCE & TECHNOLOGY,1530890,10284.45225,1067914,58880.38462
Jack Johnson,Oahu,United States,1975,Male,MUSICIAN,MUSIC,ARTS,1529917,18298.15681,291804,52755.75862
Sidney Govou,Le Puy-en-Velay,FRANCE,1979,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1529055,11706.26011,609726,52726.03448
Francesco Toldo,Padua,ITALY,1971,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1528450,5995.063112,442005,44954.41176
Alexander Frei,Basel,SWITZERLAND,1979,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1527915,13025.36058,587875,40208.28947
Damien Duff,Ballyboden,Ireland,1979,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1527302,10303.95236,878285,40192.15789
Stefanía Fernández,Mérida,Venezuela,1990,Female,CELEBRITY,MEDIA PERSONALITY,PUBLIC FIGURE,1525713,46036.32452,788379,56507.88889
Jonathan Woodgate,Nunthorpe,UNITED KINGDOM,1980,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1525181,7897.796597,992146,56488.18519
Boudewijn Zenden,Maastricht,NETHERLANDS,1976,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1524155,9087.290342,682819,49166.29032
Ian Paice,Nottingham,UNITED KINGDOM,1948,Male,MUSICIAN,MUSIC,ARTS,1523957,5949.706515,645319,50798.56667
Mark Viduka,Melbourne,AUSTRALIA,1975,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1523606,5622.666288,936966,47612.6875
Walter Scheel,Solingen,Germany,1919,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,1523221,12369.7746,183923,39056.94872
DJ BoBo,Kölliken,SWITZERLAND,1968,Male,MUSICIAN,MUSIC,ARTS,1521060,8075.076217,292263,43458.85714
Shaggy,Kingston,Jamaica,1968,Male,SINGER,MUSIC,ARTS,1521022,7856.645879,75836,50700.73333
Nicolás Burdisso,Córdoba,Argentina,1981,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1519567,11632.14835,467039,46047.48485
Jean Todt,Pierrefort,France,1946,Male,RACECAR DRIVER,INDIVIDUAL SPORTS,SPORTS,1518619,7668.263208,603826,58408.42308
Alain Resnais,Vannes,France,1922,Male,FILM DIRECTOR,FILM AND THEATRE,ARTS,1518112,8667.95934,476468,52348.68966
Will Champion,Southampton,UNITED KINGDOM,1978,Male,MUSICIAN,MUSIC,ARTS,1517713,9797.315595,934805,52334.93103
Morgan De Sanctis,Guardiagrele,ITALY,1977,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1517636,13461.60302,416965,45988.9697
John Searle,Denver,UNITED STATES,1932,Male,PHILOSOPHER,PHILOSOPHY,HUMANITIES,1516877,4544.851474,791711,54174.17857
Salvatore Sirigu,Nuoro,ITALY,1987,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1516280,20218.65751,505233,56158.51852
Charles Trenet,Narbonne,France,1913,Male,SINGER,MUSIC,ARTS,1512960,11994.79736,358368,52171.03448
Graham Hill,Hampstead,UNITED KINGDOM,1929,Male,RACECAR DRIVER,INDIVIDUAL SPORTS,SPORTS,1512409,6273.178088,781334,45830.57576
Carlo Azeglio Ciampi,Livorno,ITALY,1920,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,1512132,11646.54017,213161,31502.75
Jeff Bennett,Houston,UNITED STATES,1962,Male,ACTOR,FILM AND THEATRE,ARTS,1511844,3930.235821,1351628,52132.55172
Stanley Milgram,New York,UNITED STATES,1933,Male,PSYCHOLOGIST,SOCIAL SCIENCES,SCIENCE & TECHNOLOGY,1510975,4595.880297,899041,47217.96875
Greer Garson,London,United Kingdom,1904,Female,ACTOR,FILM AND THEATRE,ARTS,1510051,15372.70223,1162997,45759.12121
Jean-Bertrand Aristide,Port-Salut,HAITI,1953,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,1509832,21812.27118,904048,48704.25806
Manuel Castells,Hellín,SPAIN,1942,Male,SOCIOLOGIST,SOCIAL SCIENCES,SCIENCE & TECHNOLOGY,1509229,6151.155242,438948,58047.26923
Abbas Kiarostami,Tehran,Iran,1940,Male,FILM DIRECTOR,FILM AND THEATRE,ARTS,1508887,8402.352902,660884,44379.02941
Johan Djourou,Abidjan,Ivory Coast,1987,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1508686,7965.320758,835979,44373.11765
Paul Breitner,Kolbermoor,Germany,1951,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1508563,8455.112319,320794,39699.02632
Hans-Jörg Butt,Oldenburg,Germany,1974,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1506172,12098.34666,566262,44299.17647
Abdus Salam,Jhang,PAKISTAN,1926,Male,PHYSICIST,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,1504667,8382.919891,983743,33437.04444
Darijo Srna,Metkovi?,Croatia,1982,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1504108,15547.68343,692248,34184.27273
Iván Córdoba,Rionegro,COLOMBIA,1976,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1502009,10601.00109,471752,41722.47222
Subrahmanyan Chandrasekhar,Lahore,Pakistan,1910,Male,PHYSICIST,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,1501861,7791.784911,972583,28337
Abdul Kader Keïta,Abidjan,Ivory Coast,1981,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1500956,14443.61148,559351,55590.96296
Arkady Strugatsky,Batumi,Georgia,1925,Male,WRITER,LANGUAGE,HUMANITIES,1500887,17333.83393,238490,53603.10714
Darron Gibson,Derry,UNITED KINGDOM,1987,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1500354,13031.70987,1055632,48398.51613
Kenan Evren,Ala?ehir,Turkey,1917,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,1500192,10934.63163,344970,44123.29412
Diosdado Macapagal,Lubao,PHILIPPINES,1910,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,1499192,12977.91212,810994,51696.27586
